power,war_name,start_year,end_year,duration,outcome,primary_enemy,enemy_modern_equiv,enemy_type,posture,home_away,self_capital,enemy_capital,distance_km,self_gdp_cap,self_pop_thousands,opp_gdp_cap,opp_pop_thousands,self_urban_pct,opp_urban_pct,self_builtup_ha,self_grazing_ha,self_cropland_ha,opp_builtup_ha,opp_grazing_ha,opp_cropland_ha,self_urban_pop,self_rural_pop,opp_urban_pop,opp_rural_pop,gdp_cap_ratio,pop_ratio,urban_pct_ratio,builtup_ratio,grazing_ratio,cropland_ratio,urban_pop_ratio,self_total_gdp,opp_total_gdp,total_gdp_ratio,log_gdp_cap_ratio,log_total_gdp_ratio,log_pop_ratio,log_urban_pct_ratio,log_builtup_ratio,log_grazing_ratio,log_cropland_ratio,log_urban_pop_ratio,log_distance,win,is_offensive,is_home,is_colonial,century
Spain,War of the Quadruple Alliance,1718,1720,2,Lost,France,France,European,Offensive,Away,Madrid,London,1263,1149.1208533780512,9284.95,1995.652597360633,22937.85,20.6960016,10.4680326,28913.4896,4623769.2,8412704.6,95769.5628,24667130.4,21801566.4,1909971.8399999999,7318301.9,2417163.54,20656058.8,0.5758120701457912,0.40478728389975527,1.9770669800932792,0.30190687682663203,0.18744657870702303,0.38587615429320715,0.7901707138938558,10669529.667572537,45775979.930368595,0.23308140391101018,-0.55197393863094,-1.4563675134243474,-0.9043935747934074,0.6816144232773383,-1.1976366640371103,-1.6742613877297954,-0.9522388047986716,-0.2355062633293887,7.141245122350491,0.0,1,0,0,18
Spain,War of the Polish Succession,1733,1738,5,Won,Habsburg Austria,Austria,European,Offensive,Away,Madrid,Vienna,1808,1212.377808648125,9714.075,1941.0,2738.975,21.026000699999997,6.44999991,30764.4615,4779363.0,8760018.1,7526.672200000001,2308929.74,1023378.0079999999,2021904.7,7593724.85,160827.516,2330789.12,0.6246150482473596,3.546609589353682,3.2598451152536523,4.08739223424663,2.0699473514512396,8.559904582198136,12.57188291088199,11777128.961543536,5316350.475,2.2152657197686985,-0.47061974180833227,0.7953723600802138,1.265992101888546,1.1816796835915604,1.407907171165512,0.7275231728722993,2.1470890431520533,2.531462805408176,7.4999765409521215,1.0,1,0,0,18
Spain,War of the Austrian Succession,1740,1748,8,Indecisive,Austria,Austria,European,Offensive,Away,Madrid,London,1263,1182.9265546960235,9914.333333333334,1941.0,2789.6666666666665,21.18,6.7999997,31660.605,4853024.0,8926105.0,7784.66,2213451.0,1054257.5,2075863.5,7725191.5,174790.22,2395654.2,0.6094418107655968,3.5539490978611545,3.1147060197664422,4.067050455639681,2.192514765404791,8.466721839778232,11.876313789181111,11727928.172107942,5414743.0,2.1659251735692613,-0.49521180506041046,0.7728476020768404,1.2680594071372508,1.1361347721088475,1.40291803295575,0.7850491797477005,2.136143401844389,2.4745459786795276,7.141245122350491,,1,0,0,18
Spain,Seven Years' War,1762,1763,1,Lost,Great Britain,United Kingdom,European,Offensive,Away,Madrid,London,1263,1314.106476224776,10543.716666666667,2917.0,15113.233333333334,20.9440002,24.5200004,33509.5384,5090095.2,9471056.8,48501.1328,5684528.1,8320660.0,2180229.2,8230408.6,2436495.56,7496336.3,0.4504993062134988,0.6976479773796475,0.8541598637168049,0.6909021803301055,0.8954296839521297,1.1382578785817472,0.8948217414358843,13855566.355145777,44085301.63333333,0.3142899297907819,-0.7973987419715589,-1.1574393758103265,-0.36004063383876767,-0.15763690866440586,-0.36975702770990165,-0.11045158211417606,0.12949891687077847,-0.11113075212459239,7.141245122350491,0.0,1,0,0,18
Spain,American Revolutionary War,1779,1783,4,Won,Britain,United Kingdom,European,Offensive,Away,Madrid,London,1263,1309.4073385385927,11030.058333333334,2931.0,16908.716666666667,20.298000100000003,26.389998400000003,34231.4812,5278001.5,9913505.1,57263.0486,5873434.35,8247888.8,2213745.92,8692979.3,2871548.2800000003,8007535.0,0.44674423013940384,0.6523297155411952,0.7691550333705212,0.5977935516342733,0.8986227112592142,1.2019445630741288,0.7709241510645957,14442839.326175427,49559448.550000004,0.2914245365665076,-0.8057690402148009,-1.2329741864099577,-0.4272051461951569,-0.26246272593298453,-0.5145098160183914,-0.10689200861781537,0.1839407144788213,-0.2601652876063012,7.141245122350491,1.0,1,0,0,18
Spain,War of the Pyrenees,1793,1795,2,Lost,France,France,European,Defensive,Home,Madrid,Paris,1052,1392.372181376885,11430.575,1601.7513197255046,29049.725,19.766,24.9178109,34813.0437,5435782.65,10293528.3,174397.496,17104593.4,24519585.2,2239976.95,9093758.6,6848223.8,20625662.4,0.869281120127623,0.39348307083802003,0.7932478530848791,0.1996189423499521,0.3177966598141994,0.4198084191081667,0.3270887481802216,15915614.647142088,46530435.356412984,0.34204740456933086,-0.14008870761033704,-1.0728059416731452,-0.932717234062808,-0.23161955500231926,-1.6113450180547748,-1.1463435352739644,-0.8679568167510475,-1.1175237437447598,6.9584483932976555,0.0,0,1,0,18
Spain,Peninsular War,1808,1814,6,Won,France,France,European,Defensive,Home,Madrid,Paris,1052,1544.6891623853626,11859.7,2022.1609462729605,30272.1,21.2230512,27.8075694,39185.149,5607362.7,10715677.4,197884.296,17193737.6,25752953.6,2507337.96,9301671.8,8199932.9,21266186.8,0.763880424667668,0.3917699796181963,0.7632113003015647,0.19802050891395645,0.3261282003047435,0.41609508433238507,0.305775424089141,18319550.059141684,61215058.381669685,0.29926541840279147,-0.26934401428002563,-1.2064244123866603,-0.9370803981066348,-0.2702203524828785,-1.619384673278161,-1.1204647224503772,-0.8768414767318888,-1.1849043546776437,6.9584483932976555,1.0,0,1,0,19
Spain,Río de la Plata War of Independence,1810,1818,8,Lost,Argentine rebels,Argentina,Colonial / Eastern,Defensive,Away,Madrid,Santiago,10702,1326.0894056070267,11916.916666666668,1537.5,534.0,21.653814,18.283228,40206.485,5630347.0,10772645.0,3610.809,5052198.0,1312018.6,2570998.2,9302191.0,76241.66,340761.6,0.862497174378554,22.31632334581773,1.1843539882563408,11.135035112629884,1.1144351428823653,8.210741067237919,33.721697560100345,15802896.939168472,821025.0,19.24776582828595,-0.14792340616482455,2.957394993129947,3.1053183992947715,0.16919746834508145,2.4100964540613314,0.10834767823602279,2.1054431833661753,3.5181414746927233,9.27818591887125,0.0,0,0,1,19
Spain,Mexican War of Independence,1810,1821,11,Lost,Mexican rebels,Mexico,Colonial / Eastern,Defensive,Away,Madrid,Mexico City,9062,1326.0894056070267,11916.916666666668,1073.0,6413.083333333333,21.653814,6.5139933,40206.485,5630347.0,10772645.0,21592.303,22784946.0,4779240.0,2570998.2,9302191.0,501088.62,7191406.5,1.2358708346757006,1.8582195251893918,3.324199611933896,1.862074879182642,0.2471082003003211,2.2540498070822976,5.130825361789299,15802896.939168472,6881238.416666666,2.296519315606498,0.21177585088514989,0.8313946356373003,0.6196187847521504,1.201228926915168,0.6216913924301021,-1.397928980377472,0.8127285125705603,1.635266535479073,9.111845125227083,0.0,0,0,1,19
Spain,Venezuelan War of Independence,1810,1823,13,Lost,Gran Colombia,Colombia,Colonial / Eastern,Defensive,Away,Madrid,Bogotá,8011,1326.0894056070267,11916.916666666668,896.0,1206.0,21.653814,16.4,40206.485,5630347.0,10772645.0,1189.7565,2916462.8,735065.75,2570998.2,9302191.0,210147.7,1071240.8,1.480010497329271,9.88135710337203,1.3203545121951221,33.79387715049256,1.93053962491824,14.655348858248395,12.234243819941879,15802896.939168472,1080576.0,14.62451224084976,0.3920491805409179,2.6826990415087537,2.290649860967836,0.2779002703846442,3.520279636685729,0.6577995622396782,2.684805378604768,2.504238890321132,8.988570876215118,0.0,0,0,1,19
Spain,Peruvian War of Independence,1820,1826,6,Lost,Peru,Peru,Colonial / Eastern,Defensive,Away,Madrid,Lima,9509,1557.9081582883766,12203.0,835.0,1317.0,23.807625,12.278895,45601.556,5746296.5,11505216.0,1805.2614,2670908.5,315193.7,2905244.5,9297755.0,161713.06,1155286.9,1.8657582733992535,9.26575550493546,1.938906147499429,25.260361740410556,2.1514389205021436,36.50204937471783,17.9654290135874,19011153.25559306,1099695.0,17.28765999262801,0.623667551375285,2.8499929517638436,2.2263254003885584,0.6621239725617043,3.2292364375011413,0.7661368836312262,3.597368406264791,2.8884493008028853,9.159993997539445,0.0,0,0,1,19
Spain,Spanish-Moroccan War,1859,1860,1,Won,Morocco,Morocco,Colonial / Eastern,Offensive,Away,Madrid,Fez,719,1861.1265944607705,15584.0,850.36,3536.8599999999997,32.2074928,11.4043072,79665.3735,7092273.35,13989923.5,13172.140449999999,6073741.25,2586005.3,5001736.2,10519263.8,522536.32600000006,4055560.35,2.188633748601499,4.406168183077646,2.824151632814661,6.048020350405541,1.167694351483939,5.409858788765824,9.572035380368943,29003796.84807665,3007604.2695999998,9.643488387497882,0.783277490061283,2.266282909087789,1.4830054190265058,1.0382080125289754,1.799731003687302,0.15503116478710366,1.6882229906260153,2.258845866275082,6.577861357721047,1.0,1,0,1,19
Spain,Dominican Restoration War,1863,1865,2,Lost,Dominican Republic,Dominican Republic,Colonial / Eastern,Offensive,Away,Madrid,Santo Domingo,6693,1956.3544512427152,15809.0,1637.0,2352.968,33.0690179,11.0527981,84033.11600000001,7249156.8,14185970.5,687.42371,108876.45,74921.8725,5267787.05,10650389.5,27443.212099999997,219476.972,1.1950851870755743,6.718748406268169,2.991913685639476,122.24355194265848,66.58149489627922,189.34351247027362,191.9522769712515,30928007.519696083,3851808.616,8.02947669601871,0.17821746909844033,2.08311935721975,1.90490188812131,1.09591321131358,4.806015382118594,4.198426684527433,5.24356289165508,5.257246783690863,8.808817483100642,0.0,1,0,1,19
Spain,Chincha Islands War,1864,1866,2,Lost,Peru,Peru,European,Offensive,Away,Madrid,Lima,9509,1943.1622448534888,15864.0,1278.0,2424.5,33.2843992,18.3413248,85068.15800000001,7281154.4,14234643.0,3023.8851000000004,4657920.0,569956.612,5330593.4,10671642.0,445423.952,1976483.0,1.5204712401044513,6.543204784491648,1.8147216497687235,28.132073536788816,1.563177212146194,24.974958971087435,11.967460160292413,30826325.852355745,3098511.0,9.948754692933395,0.4190203131944435,2.2974473868486687,1.878427073654225,0.5959320949468443,3.3369103324331424,0.4467204245044974,3.217873681733966,2.4821913132873346,9.159993997539445,0.0,1,0,0,19
Spain,Ten Years' War in Cuba,1868,1878,10,Won,Cuban rebels,Cuba,Colonial / Eastern,Defensive,Away,Madrid,Havana,7440,1698.7675035479258,16088.0,1130.842105263158,1316.5,34.1459244,26.819187000000003,89208.326,7409144.8,14429333.0,3684.13994,420209.864,311141.204,5581818.8,10756652.0,353349.896,963150.1,1.50221458472543,12.220281048233954,1.2731901380903154,24.21415240811944,17.63201065646569,46.37551315768515,15.796859892099699,27329771.59707903,1488753.6315789474,18.35748442010081,0.4069404091331944,2.910037361649318,2.503096952516124,0.24152567062947744,3.186937272480634,2.86971603735245,3.836771586261206,2.759811179274962,8.914626127827137,1.0,0,0,1,19
Spain,Cuban War of Independence,1895,1898,3,Lost,Cuban rebels,Cuba,Colonial / Eastern,Defensive,Away,Madrid,Havana,7440,2584.8320355673004,18157.0,1719.9,1603.5,39.9612215,34.2993185,118714.515,8137322.25,15658768.0,5764.62025,478103.78,371084.56,7352471.25,11041144.5,542909.435,1037471.2999999999,1.5028967007194025,11.323355160586217,1.1650733381189484,20.59364014481266,17.01999145457499,42.197304032266935,13.542721448559831,46932795.26979547,2757859.6500000004,17.017833111919042,0.4073943796793043,2.8342618008167615,2.4268674211374575,0.15278403621138484,3.0249822972940232,2.8343886210637264,3.742356333509896,2.6058492405343565,8.914626127827137,0.0,0,0,1,19
Spain,Philippine Revolution,1896,1898,2,Lost,Philippine rebels,Philippines,Colonial / Eastern,Defensive,Away,Madrid,Manila,11655,2328.1600686765682,18238.0,1058.375,6984.8,40.1766028,17.8855784,119657.716,8147118.4,15753283.4,31798.1322,267942.008,2748850.98,7408102.9,11025589.8,1252267.98,5730952.6,2.1997496810455353,2.611098385064712,2.246312749941595,3.7630422833451833,30.406275077254783,5.7308611905909865,5.915748879884321,42460983.33252325,7392537.7,5.743762839724612,0.7883435725477436,1.7481145425447564,0.9597709699970128,0.8092900941474129,1.325227748153321,3.4146490041260753,1.7458658144755368,1.7776180963283446,9.363490551469857,0.0,0,0,1,19
Spain,Spanish-American War,1898,1898,1,Lost,United States,United States,European,Defensive,Away,Madrid,Washington,6088,2624.471742624925,18402.0,7426.9112000000005,73781.0,40.6073654,38.7,121544.118,8166710.7,15942314.2,5090584.279999999,132781408.0,140701534.0,7519366.2,10994480.4,28576445.6,45021006.0,0.35337324924861424,0.24941380572234045,1.0492859276485786,0.023876260820889506,0.06150492620171644,0.11330590183899487,0.2631316121414344,48295529.00778387,547964935.2472,0.08813616693556606,-1.0402304173531658,-2.4288723088782938,-1.3886418915251282,0.048109863911561856,-3.734870584757786,-2.7886380065366483,-2.1776640219341807,-1.3351009455826157,8.714074899541522,0.0,0,0,0,19
Spain,Rif War,1921,1927,6,Won,Rif Republic,Morocco,Colonial / Eastern,Offensive,Away,Madrid,Ajdir,588,3317.854156186495,21411.0,1388.6486486486488,6026.110054054054,45.5611342,20.046094,160036.75,9270756.7,18252061.0,36213.7133,10074598.9,4284679.45,9814604.1,11717395.9,1520574.09,6060702.25,2.3892682712903914,3.5530383295266557,2.27281854509911,4.419230601242982,0.9202109971842153,4.259842822080891,6.454538561813847,71038575.33810905,8368149.583170198,8.489161747416652,0.8709871564260664,2.138790261339966,1.2678031049138996,0.8210207111070537,1.485965608820325,-0.08315229046908997,1.4492322633754537,1.8647835363543792,6.376726947898627,1.0,1,0,1,20
Spain,Ifni War,1957,1958,1,Won,Morocco,Morocco,Colonial / Eastern,Defensive,Away,Madrid,Rabat,763,4893.488966334898,29841.614,2263.0,11406.35,55.247814,27.07611,270557.03,12198471.0,20872106.0,37634.51,14914152.0,6338853.0,16368829.0,13259183.0,3035895.0,8176554.0,2.162390175136941,2.6162281536161873,2.040463493463426,7.189067427741188,0.8179124766865726,3.292725986862292,5.391763878526761,146029608.84662503,25812570.05,5.657306055296305,0.7712141724703994,1.732947816947459,0.9617336444770597,0.7131769847276553,1.9725614592512792,-0.2009999448196283,1.1917157891401229,1.684872581576735,6.637258031284457,1.0,0,0,1,20
Denmark,Conquest of Estonia,1219,1227,8,Won,Estonian tribes,Estonia,Colonial / Eastern,Offensive,Away,Copenhagen,Tallinn,836,,465.12,,,0.29199998650000003,0.028207746479999997,230.7337616,1322239.126,641165.9593999999,1.378809124,321538.0646,110953.02144000001,1612.512735,546079.7475,15.46910169,54194.36275,,,10.351765842302765,167.34278703540113,4.112232023430547,5.7787156318832,104.24087754510067,,,,,,,2.3371571179415485,5.120044325655265,1.4139659524925343,1.7541814489754572,4.646704351287492,6.728628613084702,1.0,1,0,1,13
Denmark,Danish-German War,1225,1227,2,Lost,Hanseatic League,Germany,European,Defensive,Home,Copenhagen,Kiel,216,,468.0,,7325.0,0.2999999875,5.55000005,239.08052,1307939.65,644646.755,45046.942500000005,15723912.0,10908722.75,1670.845125,549896.0625,388500.0,6361500.0,,0.06389078498293516,0.054054051314828364,0.0053073639792534195,0.08318156766585821,0.05909461352842614,0.0043007596525096526,,,,,,-2.750580137967621,-2.9177707827599555,-5.238659992741,-2.4867294981768,-2.8286155003747333,-5.448963608511419,5.375278407684165,0.0,0,1,0,13
Denmark,First Dano-Hanseatic War,1361,1365,4,Won,Hanseatic League,Germany,European,Offensive,Away,Copenhagen,Lübeck,234,,533.28,1755.9737105980819,9637.0,0.522,9.657,343.415,970249.9639999999,528494.2264,81148.84836,15213101.35,9064260.92,2400.0,475600.0,699855.0,6775145.0,,0.05533672304659126,0.05405405405405406,0.004231914647469927,0.06377726287874891,0.05830527508689589,0.003429281779797244,,16922318.649033714,,,,-2.894318521291858,-2.917770732084279,-5.465100752996743,-2.7523585333611003,-2.84206270795398,-5.675404433375317,5.455321115357702,1.0,1,0,0,14
Denmark,Great Hanseatic War,1367,1370,3,Lost,Hanseatic League,Germany,European,Defensive,Home,Copenhagen,Cologne,645,,536.16,1755.9737105980819,9739.0,0.534,9.879,343.415,954615.9079999999,512789.7208,81534.96492,15044131.45,8707253.24,2400.0,463600.0,703185.0,6621815.0,,0.05505288017250231,0.05405405405405406,0.004211874014258177,0.0634543716380516,0.05889224841242816,0.003413042087075236,,17101427.96751472,,,,-2.899461097972199,-2.917770732084279,-5.469847596302538,-2.7574341882503,-2.8320458028864626,-5.680151277731537,6.4692503167957724,0.0,0,1,0,14
Denmark,Dano-Swedish War of 1501,1501,1520,19,Won,Sweden,Sweden,European,Offensive,Away,Copenhagen,Stockholm,521,,600.5,1828.0,552.1,0.905000001,0.9050000406,778.9797014,940544.4606,635399.6476,414.1821415,90228.1885,421810.98000000004,5444.0,595556.0,4631.637155,505737.7775,,1.0876652780293425,0.9999999562430958,1.8807660286338057,10.424064543864803,1.5063610899839543,1.175394319074202,,1009238.8,,,,0.08403345223003933,-4.375690516843415e-08,0.6316791558910022,2.344117031655332,0.4096968682236751,0.16160368199960637,6.255750041753367,1.0,1,0,0,16
Denmark,Swedish War of Liberation,1521,1523,2,Lost,Sweden,Sweden,European,Defensive,Away,Copenhagen,Stockholm,521,,610.5,2192.0,594.1,1.005000021,1.0050000526,904.8985294,931134.8726,650766.5996000001,523.7109714999999,97563.1585,459152.58,6324.0,614676.0,5863.1102550000005,556198.3275,,1.0276047803400101,0.9999999685572156,1.7278586446417423,9.543918902543524,1.4173210125488134,1.0786084049173317,,1302267.2,,,,0.027230638189063645,-3.144278487049212e-08,0.5468828641664646,2.2559041875406876,0.34876847884023326,0.07567169632279236,6.255750041753367,0.0,0,0,0,16
Denmark,Conquest of Dithmarschen,1559,1559,1,Won,Dithmarschen,Germany,European,Offensive,Away,Copenhagen,Kiel,216,,629.5,1544.296861739268,14360.0,1.195000059,8.376999999999999,1144.1443026,913256.6553999999,679963.8084000001,104863.71276,14828010.55,9195236.89,7996.0,651004.0,904380.0,9865620.0,,0.04383704735376045,0.14265250793840278,0.010910774303963333,0.06158996531061949,0.07394739434494331,0.00884141621884606,,22176102.93457589,,,,-3.1272759891178135,-1.9473436204158145,-4.518004509706571,-2.787256322514071,-2.6044013258086056,-4.728308209412339,5.375278407684165,1.0,1,0,0,16
Denmark,Northern Seven Years' War,1563,1570,7,Indecisive,Sweden,Sweden,European,Offensive,Away,Copenhagen,Stockholm,521,,631.5,1565.0,682.3,1.215000063,1.2150000778,1169.3280682,911374.7378,683037.1988,753.7215145,112966.5955,537569.9400000001,8172.0,654828.0,8449.203765,662165.4825,,0.9255459475304119,0.9999999878189307,1.5514059844446697,8.067648084517161,1.270601549632779,0.967191729219706,,1067799.5,,,,-0.07737150203083212,-1.2181069338561238e-08,0.43916160651509273,2.0878620004640394,0.23949044945665027,-0.03335853097979341,6.255750041753367,,1,0,0,16
Denmark,Kalmar War,1611,1613,2,Won,Sweden,Sweden,European,Offensive,Away,Copenhagen,Stockholm,521,2031.0,655.5,1513.0,815.0,1.686000089,1.686000089,1751.702657,904830.05,717963.4168,1318.3384165,135390.2769,652600.924,12242.0,698758.0,15567.36421,816889.426,1.3423661599471248,0.8042944785276074,1.0,1.3287200274801367,6.6831243034410255,1.1001569112090317,0.7863887447392098,1331320.5,1233095.0,1.0796576906077797,0.2944338477920287,0.0766440377549207,-0.21778981003710815,0.0,0.2842160934902672,1.8995855883022417,0.09545281618493782,-0.24030402263816264,6.255750041753367,1.0,1,0,0,17
Denmark,Thirty Years' War,1625,1629,4,Lost,Habsburg Empire,Austria,European,Offensive,Away,Copenhagen,Vienna,870,2031.0,662.5,1941.0,2500.0,2.050000075,3.45,2196.425075,918655.75,726232.78,5476.908175,2669123.0,903355.1725,15350.0,709650.0,72690.0,2032310.0,1.0463678516228747,0.265,0.594202920289855,0.40103375934361,0.3441788744842407,0.8039282910067137,0.21117072499656073,1345537.5,4852500.0,0.2772874806800618,0.04532497841137434,-1.2827004745845405,-1.3280254529959148,-0.5205344013075865,-0.9137096673298676,-1.0665937727877384,-0.21824520407101822,-1.5550883494633378,6.76849321164863,0.0,1,0,0,17
Denmark,Torstenson War,1643,1645,2,Lost,Sweden,Sweden,European,Defensive,Home,Copenhagen,Stockholm,521,2031.0,671.5,1670.0,975.0,2.518000057,2.518000057,2768.2110410000005,936431.65,736864.8184,2371.3960644999997,161147.3297,786270.812,19346.0,723654.0,29647.175729999995,995425.9380000001,1.2161676646706587,0.6887179487179487,1.0,1.1673339103662836,5.811028030953466,0.9371641515290027,0.6525410776455097,1363816.5,1628250.0,0.8375964993090742,0.19570465616958393,-0.17721879886497097,-0.372923455034555,0.0,0.15472243951263295,1.7597574968558076,-0.06489682368932845,-0.42688118752083204,6.255750041753367,0.0,0,1,0,17
Denmark,Dano-Swedish War of 1657,1657,1658,1,Lost,Sweden,Sweden,European,Defensive,Home,Copenhagen,Stockholm,521,2031.0,678.5,1715.0,1045.0,2.882000043,2.882000043,3212.9334590000003,950257.35,745134.1816,2832.1087855,172416.0403,844751.388,22454.0,734546.0,35807.09327,1073535.662,1.1842565597667638,0.6492822966507177,1.0,1.1344668239616251,5.51142079557432,0.8820751195971992,0.6270824562800376,1378033.5,1792175.0,0.7689168189490424,0.16911520198034435,-0.2627724831436431,-0.43188768512398756,0.0,0.12616278193809816,1.7068224475612497,-0.12547805699073422,-0.46667723777723485,6.255750041753367,0.0,0,1,0,17
Denmark,Dano-Swedish War of 1658,1658,1660,2,Won,Sweden,Sweden,European,Defensive,Home,Copenhagen,Stockholm,521,2031.0,679.0,1819.0,1050.0,2.9080000420000003,2.9080000420000003,3244.6993460000003,951244.9,745724.8504,2865.016837,173220.94819999998,848928.572,22676.0,735324.0,36247.08738,1079114.928,1.1165475536008795,0.6466666666666666,1.0,1.1325236571375863,5.491511909412352,0.8784306183064834,0.6255950929870272,1379049.0,1909950.0,0.7220340846619021,0.11024138306226237,-0.32568293253061054,-0.43592431559287304,0.0,0.1244484674615855,1.7032036109432385,-0.1296183519280707,-0.4690519334726109,6.255750041753367,1.0,0,1,0,17
Denmark,Scanian War,1675,1679,4,Indecisive,Sweden,Sweden,European,Offensive,Away,Copenhagen,Stockholm,521,2031.0,687.5,1753.0,1135.0,3.350000025,3.350000025,3784.7194250000002,968033.25,755766.22,3424.4537125,186904.38249999998,919940.7,26450.0,748550.0,43726.98724999999,1173962.45,1.1585852823730747,0.6057268722466961,1.0,1.1052038493570382,5.179296691986343,0.8215379752194897,0.6048896039596234,1396312.5,1989655.0,0.7017862393228977,0.14719967665915015,-0.3541264237156264,-0.5013261003747767,0.0,0.1000297970116907,1.6446692733054917,-0.1965771158909585,-0.5027093103954923,6.255750041753367,,1,0,0,17
Denmark,Great Northern War,1700,1721,21,Won,Sweden,Sweden,European,Offensive,Away,Copenhagen,Stockholm,521,2031.0,700.0,2002.0,1260.0,4.0,4.0,4578.8666,992722.0,770532.94,4247.155,207027.08,1024370.3,32000.0,768000.0,54726.84,1313444.1,1.0144855144855145,0.5555555555555556,1.0,1.0781020706802555,4.795131149026495,0.7522015622670825,0.5847222313585071,1421700.0,2522520.0,0.5636030636030636,0.014381601705218799,-0.5734050631969003,-0.587786664902119,0.0,0.07520215323658976,1.5676010591660554,-0.2847509560176106,-0.5366183627027195,6.255750041753367,1.0,1,0,0,18
Denmark,Dano-Algerian War,1770,1772,2,Lost,Regency of Algiers,Algeria,Colonial / Eastern,Offensive,Away,Copenhagen,Algiers,2223,2031.0,965.4166666666666,685.0,2297.75,10.210394,4.261638,13731.514,657542.0,796876.1,3497.4895,8001000.0,1177194.6,95977.7,844022.3,97921.79,2199828.2,2.964963503649635,0.42015740035542015,2.3958848686819487,3.9261058539275098,0.08218247719035121,0.6769280966800221,0.9801465026323559,1960761.25,1573958.75,1.2457513578421289,1.0868647233181594,0.2197388481584167,-0.8671258751597426,0.8737526276303923,1.3676480577749275,-2.4988131725113414,-0.3901902204548384,-0.020053226008411203,7.706612913964197,0.0,1,0,1,18
Denmark,Napoleonic Wars,1807,1814,7,Lost,United Kingdom,United Kingdom,European,Defensive,Home,Copenhagen,London,955,2031.0,1105.7083333333333,3454.0,19865.98333333333,15.0953849,31.0464441,22657.9881,607325.625,840629.16,75734.292,4950675.75,7865686.95,159396.37,894853.65,3774203.99,8381261.75,0.5880138969310944,0.0556583741554869,0.4862194475920674,0.2991773937755964,0.12267529841759481,0.10687294896728633,0.0422331093979899,2245693.625,68617106.43333332,0.03272789748401676,-0.5310046971262392,-3.4195274307231585,-2.8885227335969192,-0.7210952187390813,-1.2067185912991265,-2.0982142644222543,-2.2361145428587292,-3.164550782673677,6.86171134048073,0.0,0,1,0,19
Denmark,First Schleswig War,1848,1850,2,Won,Prussia,Germany,European,Defensive,Home,Copenhagen,Berlin,355,2570.0,1470.0,2202.5587718673514,33289.0,23.2449434,14.1993094,40519.9156,649459.9400000001,1120589.22,480602.528,12209481.0,14185629.4,342379.04,1128220.94,4718466.4,28503533.6,1.1668247098900921,0.044158731112379467,1.6370474609138386,0.08431065847410607,0.053193083309601784,0.07899467752907742,0.07256150854438637,3777900.0,73320978.95669226,0.051525498619316754,0.15428613627269872,-2.9656784750216425,-3.1199646112943413,0.49289429058560374,-2.473246986923787,-2.933826904064368,-2.5383748018344345,-2.623320683088362,5.872117789475416,1.0,0,1,0,19
Denmark,Second Schleswig War,1864,1864,1,Lost,Prussia,Germany,European,Defensive,Home,Copenhagen,Berlin,355,2922.0,1777.0,2837.0,37602.0,27.526136,14.6566396,48142.5596,689294.74,1322853.8,483244.456,11543724.8,14725126.0,489332.72,1283467.28,5472342.6,31849458.0,1.0299612266478675,0.04725812456784213,1.8780659654072411,0.0996236149266863,0.059711640041869324,0.08983650122925943,0.08941924067400313,5192394.0,106676874.0,0.048674035948972405,0.029521157501793467,-3.022609533796286,-3.0521306912980792,0.6302425055191592,-2.3063560448372993,-2.8182283020131473,-2.40976391377536,-2.4144193998920356,5.872117789475416,0.0,0,1,0,19
Denmark,World War II,1940,1945,5,Lost,Germany,Germany,European,Defensive,Home,Copenhagen,Berlin,355,8155.0,3832.0,8612.0,69835.0,61.22374,53.234703,92654.88,596616.2,2578025.2,1259652.4,11794427.0,14598191.0,2600615.5,1647108.6,37176456.0,32658544.0,0.946934509986066,0.05487219875420634,1.1500719746666004,0.07355591113866017,0.05058458541478954,0.1765989498287836,0.06995329248167173,31249960.0,601419020.0,0.051960378639172404,-0.05452534342913937,-2.95727380007826,-2.9027484566491206,0.13982452708330403,-2.609709466181641,-2.984108385171064,-1.733873937439338,-2.659927509905141,5.872117789475416,0.0,0,1,0,20
Portugal,Portuguese Reconquista,1200,1249,49,Won,Almohad Caliphate,Morocco,Colonial / Eastern,Offensive,Home,Lisbon,Marrakesh,795,1210.9472827653544,760.0,,1800.0,13.2,0.010735753,7643.1564,330903.6,400540.97,4.8713006000000005,2345423.8,1010951.0,109012.016,716836.6,193.24356,1799806.8,,0.4222222222222222,1229.536484306224,1569.017604867168,0.14108477964622002,0.3962021601442602,564.1172000764217,920319.9349016694,,,,,-0.8622235106038793,7.1143925353162025,7.35820497310805,-1.9583942952101387,-0.9258306925764157,6.335262031464246,6.678342114654332,1.0,1,1,1,13
Portugal,Luso-Castilian War,1336,1339,3,Indecisive,Crown of Castile,Spain,European,Defensive,Home,Lisbon,Valladolid,496,1239.865406581942,868.8,1469.5297012917704,5881.6,31.555998440000003,31.555998080000002,23488.680959999998,388570.91079999995,488360.2896,30811.469839999998,3907952.44,5234583.24,335011.9204,696381.228,2198940.0,4581060.0,0.8437157857320303,0.14771490750816102,1.0000000114082908,0.7623356198835596,0.09943081876400726,0.09329497062310542,0.1523515513838486,1077195.065238391,8643185.891117677,0.12462939925258228,-0.16993958786110044,-2.0824107514027426,-1.9124711635416425,1.1408290691445952e-08,-0.27136837422196003,-2.308293165446896,-2.371989078014743,-1.8815645905773324,6.206575926724928,,0,1,0,14
